aired_at,duration,client_name,channel_name,city_name,campaign_name,brand_name,video_path,thumbnail_path
2015-12-10T14:12:54:000000Z,30.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/AM/2Q2NUUY3UNP9_194254_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/AM/2Q2NUUY3UNP9_194254_30.jpg
2015-12-05T12:50:06:000000Z,10.00,"Lucknow Gramudyog Sansthan","Zee News",Bihar,"Guide Detergent","Guide Detergent",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/49HBY6NTN7Z2_182006_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/49HBY6NTN7Z2_182006_10.jpg
2015-12-17T02:55:44:000000Z,20.00,"Padam Motors Pvt. Ltd.","Zee News",PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/LD/65S5UR7SWULU_082544_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/LD/65S5UR7SWULU_082544_20.jpg
2015-12-18T06:55:25:000000Z,10.00,"Camey Synthetics Pvt Ltd.","Zee News",DTH,"Camey Synthetics","Camey Synthetics",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/MA/5G37VRZZGFPL_122525_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/MA/5G37VRZZGFPL_122525_10.jpg
2015-12-22T11:49:38:000000Z,10.00,"Nova Dairy","Zee TV",Jharkhand,"Nova Dairy","Nova Dairy",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/RA/2H0OEMTNT2VW_171938_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/RA/2H0OEMTNT2VW_171938_10.jpg
2015-12-07T06:53:24:000000Z,20.00,"G and G Group","Zee News",Maharashtra,"G and G Group","G and G Group",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/MU/48L364OYXG2L_122324_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/MU/48L364OYXG2L_122324_20.jpg
2015-12-09T07:44:08:000000Z,10.00,"Pfizer Limited",IBN7,Delhi,Pfizer_Becosule,Becosule,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/DL/6WBV66FMROOW_131408_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/IB/DL/6WBV66FMROOW_131408_10.jpg
2015-12-14T05:41:20:000000Z,20.00,"Starck Impex Pvt Ltd","Zee News",DTH,"Starck Impex","Quick Step",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZN/MA/8HO7P5M1PDPR_111120_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZN/MA/8HO7P5M1PDPR_111120_20.jpg
2015-12-12T08:19:29:000000Z,20.00,"Fena Pvt Limited","Zee TV",UP,Fena,Fena,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/KP/6PGRYK41CHZ5_134929_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/KP/6PGRYK41CHZ5_134929_20.jpg
2015-12-11T08:15:43:000000Z,10.00,"Pfizer Limited",IBN7,Delhi,Pfizer_Becosule,Becosule,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/DL/6WBV66FMROOW_134543_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/DL/6WBV66FMROOW_134543_10.jpg
2015-12-05T05:24:23:000000Z,15.00,"Indofil Industries Limited","Zee News",MadhyaPradesh,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/JP/52Y937OYMVQE_105423_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/JP/52Y937OYMVQE_105423_15.jpg
2015-12-19T03:23:27:000000Z,20.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,HUL_Comfort,Comfort,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZC/MU/72ZVRWLE1M0H_085327_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZC/MU/72ZVRWLE1M0H_085327_20.jpg
2015-12-12T11:56:58:000000Z,15.00,"Dollar Industries","Zee TV",DTH,"Dollar Industries",Dollar,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/MA/7VXC30W2KG75_172658_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/MA/7VXC30W2KG75_172658_15.jpg
2015-12-23T12:55:36:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee News",Rajasthan,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6IH72M09308S_182536_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6IH72M09308S_182536_20.jpg
2015-12-02T01:45:07:000000Z,30.00,"BBC World","Zee News","Madhya Pradesh","BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZN/BH/553CNXO7BLGB_071507_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZN/BH/553CNXO7BLGB_071507_30.jpg
2015-12-10T02:45:40:000000Z,15.00,"Harsh Enterprises",IBN7,Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/IB/AM/5YN4PU6JRHEX_081540_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/IB/AM/5YN4PU6JRHEX_081540_15.jpg
2015-12-20T17:15:58:000000Z,20.00,"Britannia Industries Ltd.","Zee TV",Bihar,"Marie Rs 5 Dec15-Jan16 TV activity","Britannia Marie Gold",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZT/PT/6SV60B8DC7PQ_224558_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/ZT/PT/6SV60B8DC7PQ_224558_20.jpg
2015-12-13T05:46:53:000000Z,10.00,"Pfizer Limited",IBN7,Delhi,Pfizer_Becosule,Becosule,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/DL/6WBV66FMROOW_111653_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/DL/6WBV66FMROOW_111653_10.jpg
2015-12-06T03:49:50:000000Z,30.00,"Wipro Enterprises Ltd. Consumer Care And Lighting Div","Zee Cinema",Gujarat,Wipro_HBL,"Santoor Hand and Body Lotion",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZC/AM/122CGX9NZY60_091950_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZC/AM/122CGX9NZY60_091950_30.jpg
2015-12-07T14:05:02:000000Z,30.00,"Dollar Industries","Zee Cinema",DTH,"Dollar Industries",Dollar,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MA/5GMM9ZBVSRPA_193502_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZC/MA/5GMM9ZBVSRPA_193502_30.jpg
2015-12-14T14:18:28:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Rajasthan,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/JP/2DD28JJLD69T_194828_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/JP/2DD28JJLD69T_194828_20.jpg
2015-12-02T07:11:24:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Cinema",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZC/MA/6IH72M12VPAL_124124_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZC/MA/6IH72M12VPAL_124124_20.jpg
2015-12-21T12:24:33:000000Z,30.00,"Idea Cellular Limited","Zee News",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/DL/3CW2B5DV2MDK_175433_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/DL/3CW2B5DV2MDK_175433_30.jpg
2015-12-21T17:22:27:000000Z,10.00,"Muntaha Foods Pvt Ltd",IBN7,UP,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/4QBPDHFY81PM_225227_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/4QBPDHFY81PM_225227_10.jpg
2015-12-09T09:21:04:000000Z,25.00,"Sanghvi Foods Private Limited","Zee TV",Mumbai,"Sanghvi Foods","Silver Coin Atta",http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZT/MA/3DI2HU0WX9YG_145104_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-09/ZT/MA/3DI2HU0WX9YG_145104_25.jpg
2015-12-22T10:47:32:000000Z,20.00,"Global Consumer Products Private Limited","Zee TV",Hyderabad,"LuvIt December 2015 Campaign",LUVIT,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/HY/213NLVKL3ZA0_161732_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/HY/213NLVKL3ZA0_161732_20.jpg
2015-12-14T11:56:52:000000Z,30.00,"Parle Products Pvt Ltd","Zee TV",Gujarat,"JACK2    ",KrackJack,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/AM/2Q2NUUY3UNP9_172652_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/AM/2Q2NUUY3UNP9_172652_30.jpg
2015-12-06T02:24:49:000000Z,15.00,"Harsh Enterprises","Zee News",Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/AM/5YN4PU6JRHEX_075449_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/AM/5YN4PU6JRHEX_075449_15.jpg
2015-12-21T12:26:52:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Maharashtra,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/MU/8CYE6DVO5XTT_175652_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/MU/8CYE6DVO5XTT_175652_15.jpg
2015-12-10T11:56:57:000000Z,25.00,"Vini Cosmetics Pvt. Ltd.","Zee TV",DTH,"Glam Up","Glam Up",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MA/30EBRGIJHPJ0_172657_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MA/30EBRGIJHPJ0_172657_25.jpg
2015-12-18T16:50:27:000000Z,20.00,"Global Consumer Products Private Limited","Zee TV",Hyderabad,"LuvIt December 2015 Campaign",LUVIT,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/HY/6LADQG8O6EWK_222027_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZT/HY/6LADQG8O6EWK_222027_20.jpg
2015-12-20T04:11:02:000000Z,20.00,"DNS Bank",IBN7,Maharashtra,"DNS Bank","DNS Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/IB/MU/462EEWD3RVKV_094102_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/IB/MU/462EEWD3RVKV_094102_20.jpg
2015-12-18T16:50:29:000000Z,25.00,"Vini Cosmetics Pvt. Ltd.","Zee Bangla",Bangladesh,"Vini Cosmetics",Fogg,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/6V6SHH8M0PDP_222029_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/6V6SHH8M0PDP_222029_25.jpg
2015-12-11T17:10:16:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee Cinema",Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZC/LD/84LCB6ZVFIUH_224016_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZC/LD/84LCB6ZVFIUH_224016_20.jpg
2015-12-10T16:51:33:000000Z,20.00,"Fena Pvt Limited","Zee TV",UP,Fena,Fena,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/KP/6PGRYK41CHZ5_222133_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/KP/6PGRYK41CHZ5_222133_20.jpg
2015-12-07T11:23:45:000000Z,10.00,"Amagi Media Labs Pvt Ltd",IBN7,"All India DTH","Amagi Filler_IBN7","Amagi Media",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/MA/2YKTJJBDSBOZ_165345_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/IB/MA/2YKTJJBDSBOZ_165345_10.jpg
2015-12-10T17:18:19:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/MU/8P9K4907GGNL_224819_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZC/MU/8P9K4907GGNL_224819_15.jpg
2015-12-18T15:20:57:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/LD/1MK39I4M3JP4_205057_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZN/LD/1MK39I4M3JP4_205057_10.jpg
2015-12-23T12:51:24:000000Z,10.00,"Planet Nutrition Pvt. Ltd.","Zee News",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6CWCD35ZRHWE_182124_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/MA/6CWCD35ZRHWE_182124_10.jpg
2015-12-11T12:55:54:000000Z,10.00,"Marvellous India Pvt. Ltd.","Zee News","West Bengal","Marvellous_Chiraj Appliances","Jaipan Water Heater",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZN/KO/UP2SGWC35OS8_182554_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZN/KO/UP2SGWC35OS8_182554_10.jpg
2015-12-05T10:16:13:000000Z,20.00,"Richfeel Health and Beauty Pvt Ltd","Zee News",Mumbai,Richfeel,Richfeel,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MU/4FN7X2N6FEBP_154613_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MU/4FN7X2N6FEBP_154613_20.jpg
2015-12-14T14:50:27:000000Z,15.00,"Hindustan Unilever Limited","Zee TV","Madhya Pradesh","HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/BH/8CYE6DWBNCOC_202027_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZT/BH/8CYE6DWBNCOC_202027_15.jpg
2015-12-04T13:49:25:000000Z,15.00,"Harsh Enterprises",IBN7,Gujarat,"Harsh Enterprises","Harsh Enterprises",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/IB/AM/5YN4PU6JRHEX_191925_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/IB/AM/5YN4PU6JRHEX_191925_15.jpg
2015-12-14T15:01:51:000000Z,40.00,Breakthrough,"Zee Cinema",Haryana,"Mission Hazaar","Mission Hazaar",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/66T41KPTP28X_203151_40.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/66T41KPTP28X_203151_40.jpg
2015-12-10T06:24:35:000000Z,20.00,"The Saraswat Cooperative Bank Ltd.",IBN7,Mumbai,"Saraswat Bank_KWIK LAP","Sarswat cooperative Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/IB/MU/707XAC2ARYPZ_115435_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/IB/MU/707XAC2ARYPZ_115435_20.jpg
2015-12-14T02:24:01:000000Z,20.00,"FERRERO INDIA PVT. LTD.","Zee News",Maharashtra,"KJ Ei7 Suste   ","Kinder Joy",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZN/MU/75KAJFEI4548_075401_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZN/MU/75KAJFEI4548_075401_20.jpg
2015-12-14T10:36:03:000000Z,20.00,"FERRERO INDIA PVT. LTD.","Zee Cinema",Maharashtra,"KJ Ei7 Suste   ","Kinder Joy",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MU/75KAJFEI4548_160603_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MU/75KAJFEI4548_160603_20.jpg
2015-12-04T12:42:57:000000Z,15.00,"Indofil Industries Limited","Zee News",Bihar,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/PT/52Y937RQL1DL_181257_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/PT/52Y937RQL1DL_181257_15.jpg
2015-12-23T08:57:32:000000Z,20.00,"Padam Motors Pvt. Ltd.",IBN7,PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/LD/45M69LIMO1EO_142732_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/IB/LD/45M69LIMO1EO_142732_20.jpg
2015-12-13T06:24:31:000000Z,20.00,"Starck Impex Pvt Ltd","Zee News",DTH,"Starck Impex","Quick Step",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/MA/8HO7P5M1PDPR_115431_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/MA/8HO7P5M1PDPR_115431_20.jpg
2015-12-03T14:58:32:000000Z,10.00,"Canary Apparels Pvt Ltd.",IBN7,Bihar,"Canary London","Canary Apparels Pvt Ltd.",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/IB/PT/55W1SBNHFYBT_202832_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/IB/PT/55W1SBNHFYBT_202832_10.jpg
2015-12-14T06:00:34:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Cinema",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/6IH72M12VPAL_113034_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/MA/6IH72M12VPAL_113034_20.jpg
2015-12-19T06:48:48:000000Z,20.00,"Padam Motors Pvt. Ltd.",IBN7,PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/LD/45M69LIMO1EO_121848_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/IB/LD/45M69LIMO1EO_121848_20.jpg
2015-12-23T09:19:20:000000Z,10.00,"Indofil Industries Limited","Zee News",MadhyaPradesh,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/JP/52Y937QTQ4Z8_144920_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZN/JP/52Y937QTQ4Z8_144920_10.jpg
2015-12-05T07:09:20:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee Cinema",Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZC/LD/84LCB6ZVFIUH_123920_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZC/LD/84LCB6ZVFIUH_123920_20.jpg
2015-12-04T10:05:24:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZB/MA/6IH72M12VPAL_153524_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZB/MA/6IH72M12VPAL_153524_20.jpg
2015-12-18T09:17:15:000000Z,30.00,"Idea Cellular Limited","Zee Cinema",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZC/DL/88I05ONW998T_144715_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZC/DL/88I05ONW998T_144715_30.jpg
2015-12-13T13:13:37:000000Z,20.00,"GK Tobacco Industries Pvt Ltd",IBN7,Rajasthan,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/MA/6IH72M09308S_184337_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/IB/MA/6IH72M09308S_184337_20.jpg
2015-12-21T04:46:18:000000Z,20.00,"LOreal India Pvt. Ltd.","Zee TV",Punjab,"GPANTFW DEC15","Garnier Pure Active Neem plus Tulsi",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/LD/1R7TALP5XEY5_101618_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZT/LD/1R7TALP5XEY5_101618_20.jpg
2015-12-03T12:19:38:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Delhi,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/DL/2DD28JMQX52L_174938_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/DL/2DD28JMQX52L_174938_20.jpg
2015-12-10T14:13:48:000000Z,20.00,"Abul Khair Group Ltd.","Zee Bangla",Bangladesh,"Abul Khair Group","Seylon Tea",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZA/BD/63FQ3GYB7IHU_194348_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZA/BD/63FQ3GYB7IHU_194348_20.jpg
2015-12-04T05:59:31:000000Z,30.00,"BBC World",IBN7,Punjab,"BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/IB/LD/553CNXPS1XRP_112931_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/IB/LD/553CNXPS1XRP_112931_30.jpg
2015-12-03T05:17:07:000000Z,15.00,"ITC Limited","Zee TV","North East","ITC_Savlon Soap","Savlon Soap",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/GW/7KAN8I8W33UN_104707_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZT/GW/7KAN8I8W33UN_104707_15.jpg
2015-12-06T08:17:05:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee Business",DTH,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZB/MA/6IH72M12VPAL_134705_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZB/MA/6IH72M12VPAL_134705_20.jpg
2015-12-02T09:26:18:000000Z,30.00,"FERRERO INDIA PVT. LTD.","Zee News",Maharashtra,"KJ Ei7 Suste   ","Kinder Joy",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZN/MU/75KAJFFDHZLT_145618_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZN/MU/75KAJFFDHZLT_145618_30.jpg
2015-12-04T05:16:56:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/1MK39I4M3JP4_104656_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/1MK39I4M3JP4_104656_10.jpg
2015-12-06T07:10:09:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee TV",Rajasthan,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZT/JP/84LCB6ZD6FU5_124009_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZT/JP/84LCB6ZD6FU5_124009_20.jpg
2015-12-15T10:26:11:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Punjab,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/LD/1MK39I4M3JP4_155611_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZN/LD/1MK39I4M3JP4_155611_10.jpg
2015-12-14T13:52:57:000000Z,30.00,"Incepta Pharmaceuticals Limited","Zee Bangla",Bangladesh,"Rozen 28","Rozen 28",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZA/BD/XEM521RJW312_192257_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZA/BD/XEM521RJW312_192257_30.jpg
2015-12-01T07:24:07:000000Z,5.00,"Planet Nutrition Pvt. Ltd.","Zee Cinema",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZC/MA/6CWCD373GC7W_125407_5.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZC/MA/6CWCD373GC7W_125407_5.jpg
2015-12-14T12:15:54:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Gujarat,"HUL_PureIt Classic","PureIt Classic ",http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/AM/56NQ1W203FS0_174554_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-14/ZC/AM/56NQ1W203FS0_174554_15.jpg
2015-12-22T14:26:04:000000Z,25.00,"Glaxosmithkline Consumer Healthcare Limited","Zee TV",Assam,"Horlicks Se TV Plan Dec 2015",Horlicks,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/GW/3H2TCJVOR4NY_195604_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/GW/3H2TCJVOR4NY_195604_25.jpg
2015-12-21T07:13:02:000000Z,30.00,"Idea Cellular Limited","Zee News",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/DL/3CW2B5DV2MDK_124302_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/DL/3CW2B5DV2MDK_124302_30.jpg
2015-12-10T08:10:41:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Maharashtra,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MU/8CYE6DVO5XTT_134041_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-10/ZT/MU/8CYE6DVO5XTT_134041_15.jpg
2015-12-04T09:49:16:000000Z,20.00,"Emami Ltd.","Zee TV","Madhya Pradesh",Emami_Boroplus,"Boroplus Antiseptic Cream",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/BH/519WXG0AG6HJ_151916_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/BH/519WXG0AG6HJ_151916_20.jpg
2015-12-01T07:25:52:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee News",Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZN/LD/84LCB6ZVFIUH_125552_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/ZN/LD/84LCB6ZVFIUH_125552_20.jpg
